Danceability,Artist Name,Track Name,Popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,Liveness,valence,tempo,duration_in min/ms,time_signature,Genre
-5,Whitney Houston,Greatest Love of All - Live from That's What Friends Are For: Arista Records 15th Anniversary Concert,360000,0.60399999999999998,8,25/12/1899,major,-0.0554,-6.43,,147.7,-0.0267,112.01,6.838,4,Pop Music
0.684,Ali Gatie,Sunrise,550000,0.495,-6,23/12/1899,minor,-0.0297,-2.23,,65.4,-0.019,99.991,184710,4,Pop Music
-5,Omer Adam,◊†◊©◊ë◊¢◊™◊ô ◊ú◊¢◊ï◊ú◊ù,270000,0.58999999999999997,10,27/12/1899,minor,-0.0281,-4.77,2.43e-06,64.4,-0.0304,145.014,295093,4,Pop Music
0.551,Chelsea Cutler,Walking Away,690000,0.38100000000000001,2,23/12/1899,major,-0.203,-7.48,,63.5,-0.0271,97.216,2.93953333,4,Pop Music
-5,The Animals,House of the Rising Sun,740000,0.48399999999999999,9,22/12/1899,minor,-0.0308,-0.00334,0.00445,59.12,-0.0299,117.363,269907,3,Indie Music
0.793,New Order,Blue Monday - 2016 Remaster,670000,0.70299999999999996,,22/12/1899,major,-0.0581,-0.00726,0.88,57.5,-0.0856,130.27,450800,4,Indie Music
-5,Blind Faith,Can't Find My Way Home,340000,0.54500000000000004,1,17/12/1899,major,-0.0415,-5.86,0.00262,110.5,-0.0605,87.618,373893,4,Indie Music
-5,Hiatus Kaiyote,Get Sun (feat. Arthur Verocai) - Pocket Size Radio Edit,550000,0.63200000000000001,7,25/12/1899,major,-0.0878,-0.206,0.000429,57.14,-0.0467,90.713,280375,4,Alt Music
0.66,BONES UK,Pretty Waste,510000,0.83499999999999996,4,28/12/1899,major,-0.114,-0.001,0.000443,74.7,-0.0544,94.014,170500,4,Rock Music
-5,Eddie Burns,You Got To Love Me With A Feeling,50000,0.48499999999999999,2,23/12/1899,major,-0.132,-7.33,0.0188,58.67,-0.0523,185.73,336040,3,Blues
0.612,Sonny Boy Williamson I,Got The Bottle Up And Gone,350000,0.11700000000000001,9,16/12/1899,major,-0.177,-9.9,0.00031,57.88,-0.0781,172.444,153260,4,Blues
0.558,The Chemical Brothers,Block Rockin' Beats,40000,0.98199999999999998,10,28/12/1899,minor,-0.063,-0.221,0.508,61.7,-0.0684,109.372,313667,4,Indie Music
0.61,Apoorva Krishna,Valencia,130000,0.71199999999999997,-6,25/12/1899,major,-0.0408,-1.35,0.483,67.5,-0.0349,99.975,294999,5,Indie Music
0.741,CLOVES,Better Now - Acoustic,450000,0.16400000000000001,11,19/12/1899,minor,-0.0334,-9.24,0.000889,60.8,-0.0299,100.491,234551,3,Pop Music
-5,Dani de Morón,Creer Para Ver,410000,0.28499999999999998,-6,19/12/1899,minor,-0.0625,-9.69,0.862,60.9,-0.0105,79.115,5.96645,4,Instrumental Music
0.565,The Searchers,Needles and Pins - Mono,570000,0.95299999999999996,9,25/12/1899,major,-0.0393,-0.546,2.95e-05,56.37,-0.0887,124.287,131360,4,Rock Music
0.509,REINDIER,You Took It All,200000,0.33300000000000002,6,19/12/1899,minor,-0.0779,-0.835,2.6e-06,63.3,-0.0243,111.002,181127,4,Pop Music
0.521,Judas Priest,Lightning Strike,540000,0.91500000000000004,9,26/12/1899,minor,-0.0544,-0.000169,0.43,56.5,-0.0336,112.507,209453,3,Metal Music
0.579,Sam Hunt,Break Up In A Small Town,680000,0.77600000000000002,8,26/12/1899,major,-0.173,-0.749,,73.9,-0.0434,136.044,3.831333333,4,Country Music
0.602,Daya,Montana,390000,0.40500000000000003,2,24/12/1899,major,-0.0319,-9.03,,63.3,-0.0321,137.743,203869,4,Pop Music
0.619,Rasmus Jenzen,The Well,460000,0.29999999999999999,9,23/12/1899,major,-0.0982,-9.42,0.908,64.1,-0.0443,106.717,1.75025,4,Instrumental Music
-5,Moon Fever,Cocaine,450000,0.879,11,27/12/1899,minor,-0.0933,-0.000887,,58.28,-0.0289,141.063,143400,4,Metal Music
-5,Deathbeds AU,A Night in Hell,320000,0.96799999999999997,3,27/12/1899,major,-0.131,-0.000549,0.494,76.3,-0.0178,161.021,212143,4,Metal Music
-5,The Stranglers,No More Heroes - 1996 Remaster,520000,0.93300000000000005,,23/12/1899,major,-0.0701,-0.00109,0.145,83.6,-0.0837,150.994,207440,4,Rock Music
-5,Muddy Waters,I'm Your Hoochie Coochie Man,30000,0.29699999999999999,7,19/12/1899,major,-0.0733,-9.08,,56.04,-0.0802,71.683,172373,4,Blues
0.699,SMOKIN‚ÄôtheJAZZ,Look up at the sky,360000,0.67800000000000005,-6,20/12/1899,major,-0.0398,-0.132,0.000215,60.3,-0.0862,110.974,277951,4,Pop Music
-5,Noel Gallagher's High Flying Birds,AKA... What A Life!,400000,0.92700000000000005,6,28/12/1899,minor,-0.0508,-0.00297,0.362,59.72,-0.0104,119.034,264480,4,Indie Music
0.68,The Heavy,Short Change Hero,600000,0.64000000000000001,1,25/12/1899,minor,-0.0336,-2.9,0.00593,62.4,-0.0738,105.981,322267,4,Pop Music
-5,Nekromantheon,Thanatos,160000,0.995,6,24/12/1899,minor,-0.143,-0.000739,0.868,79.5,-0.00351,204.316,214544,4,Metal Music
-5,Blue Öyster Cult,(Don't Fear) The Reaper,750000,0.92700000000000005,9,23/12/1899,minor,-0.0733,-0.029,0.000208,79.7,-0.0385,141.466,5.13533333,4,Rock Music
-5,Richard Thompson,1952 Vincent Black Lightning,560000,0.20899999999999999,10,12/12/1899,major,-0.0369,-3.74,5.05e-06,60.3,-0.0362,120.63,4.72488333,4,Acoustic Folk
0.768,YBN Almighty Jay,Bring Out The Hoochies,510000,0.73299999999999998,10,24/12/1899,minor,-0.068,-0.823,0.0163,61.3,-0.064,116.98,150976,4,Hip Hop Music
-5,La La Lars,Pour Qui Pourquoi,340000,0.57999999999999996,7,23/12/1899,minor,-0.0346,-6.92,0.933,86.8,-0.0505,89.848,4.814666667,4,Instrumental Music
0.557,Scotty McCreery,This Is It,10000,0.51100000000000001,8,25/12/1899,major,-0.0291,-2.54,,59.9,-0.0602,156.042,3.84955,4,Country Music
0.666,Fickle Friends,IRL,460000,0.81499999999999995,-6,26/12/1899,major,-0.0622,-0.702,3.57e-05,126.2,-0.0788,101.972,204065,4,Pop Music
-5,Saves The Day,Shoulder to the Wheel,450000,0.95799999999999996,4,27/12/1899,major,-0.0949,-0.00436,,81.4,-0.0555,190.501,199573,4,Rock Music
-5,Gaffa Tape Sandy,Kill the Chord,340000,0.91200000000000003,9,27/12/1899,major,-0.05,-3.36e-05,0.00271,62.2,-0.0578,156.873,205400,4,Rock Music
0.71,TV On The Radio,Golden Age,300000,0.80700000000000005,-6,26/12/1899,minor,-0.0622,-0.147,5.6e-05,59.49,-0.0565,110.051,251893,4,Indie Music
0.683,The Cars,Magic,490000,0.80600000000000005,9,24/12/1899,major,-0.042,-1.25,0.000548,69.1,-0.0962,118.032,3.95155,4,Rock Music
-5,Osi And The Jupiter,Baldur,460000,0.35199999999999998,9,16/12/1899,minor,-0.0422,-1.94,0.858,59.04,-0.00373,90.265,395337,3,Metal Music
-5,The Surfaris,Wipe Out,450000,0.95499999999999996,11,25/12/1899,major,-0.0489,-1.11,0.532,145.2,-0.0725,160.073,166092,4,Rock Music
0.674,Johnny Duncan,Thinkin' of a Rendezvous - Single Version,450000,0.55200000000000005,9,22/12/1899,major,-0.04,-2.3,,77.4,-0.0787,127.313,3.379783333,4,Country Music
-5,Dimmu Borgir,The Serpentine Offering,450000,0.96399999999999997,7,28/12/1899,minor,-0.113,-0.000318,0.0297,57.31,-0.00799,154.486,309213,3,Metal Music
-5,Climax Blues Band,"Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh",310000,0.877,7,22/12/1899,minor,-0.0459,-1.47,0.857,86.2,-0.0852,133.131,266120,4,Blues
0.503,Beastie Boys,Fight For Your Right,700000,0.85799999999999998,8,25/12/1899,major,-0.0657,-0.0757,0.00234,58.03,-0.0419,133.615,208653,5,Rock Music
-5,Elmore James,The Sky Is Crying,530000,0.61099999999999999,2,25/12/1899,major,-0.0348,-0.226,0.435,61.4,-0.0567,178.191,166400,3,Blues
0.539,Brent Faiyaz,"Gravity (feat. Tyler, The Creator)",790000,0.61499999999999999,1,23/12/1899,minor,-0.252,-1.73,0.0056,64.4,-0.0493,163.924,214693,4,Hip Hop Music
0.607,Phani Narayana,Cheri Yasodaku,150000,0.28100000000000003,,16/12/1899,major,-0.0475,-9.56,0.667,61.6,-0.0414,151.986,320993,4,Indie Music
0.515,Loverboy,Working for the Weekend,680000,0.76600000000000001,7,19/12/1899,major,-0.0343,-0.249,0.00103,95.5,-0.0774,146.911,221000,4,Rock Music
0.561,Sonny Landreth,Soul Salvation - Live,270000,0.83599999999999997,9,23/12/1899,major,-0.0913,-1.84,0.00355,135.9,-0.0495,132.041,272160,3,Blues
0.83,Nirvana,Polly,620000,0.38200000000000001,2,20/12/1899,minor,-0.0566,-8.84,0.301,61,-0.054,121.12,173853,4,Rock Music
0.596,Atmosphere,God's Bathroom Floor,530000,0.71199999999999997,6,26/12/1899,major,-0.313,-1.46,,60.3,-0.02,81.846,238800,4,Hip Hop Music
0.663,Fishbone,Bonin' In the Boneyard,400000,0.95999999999999996,1,27/12/1899,major,-0.108,-0.344,0.445,87.1,-0.0408,130.404,284627,4,Rock Music
0.883,Tion Wayne,"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]",900000,0.67400000000000004,11,23/12/1899,minor,-0.357,-2.1,,56.78,-0.073,141.02,278085,4,Hip Hop Music
0.566,Thyla,Blue,230000,0.68600000000000005,9,23/12/1899,major,-0.0403,-0.000978,3.62e-05,87.2,-0.0738,120.952,180224,4,Rock Music
-5,Hobosexual,Trans Am Sunday,240000,0.90400000000000003,10,29/12/1899,minor,-0.129,-1.95,0.00966,117.5,-0.0244,128.696,353583,4,Rock Music
-5,Keane,Somewhere Only We Know,770000,0.66500000000000004,9,27/12/1899,major,-0.026,-0.6,2.55e-05,58.28,-0.0304,172.004,237147,4,Rock Music
0.572,Marina Maximilian,Tango,360000,0.69499999999999995,7,24/12/1899,minor,-0.028,-0.0298,0.123,67.1,-0.0252,140.005,250018,4,Pop Music
-5,Aviana,Heavy Feather - Instrumental,270000,0.96399999999999997,8,28/12/1899,major,-0.166,-4.93e-05,0.939,89.4,-0.0134,199.996,271333,4,Metal Music
-5,Danny Bassan,◊ú◊ô◊ú◊î,170000,0.35799999999999998,2,23/12/1899,major,-0.0276,-8.5,5.73e-06,60.6,-0.0237,98.248,267211,3,Rock Music
0.537,Bryan Adams,I Thought I'd Seen Everything,320000,0.81799999999999995,6,24/12/1899,major,-0.0294,-0.0398,0.00133,59.79,-0.0386,130.365,306547,4,Rock Music
0.535,THE DRIVER ERA,Feel You Now,500000,0.72399999999999998,7,26/12/1899,major,-0.191,-1.02,0.000121,70.7,-0.0501,180.077,258477,4,Rock Music
0.507,"Peter, Paul and Mary","Puff, the Magic Dragon",570000,0.087999999999999995,9,08/12/1899,major,-0.0343,-5.1,,59.84,-0.0398,144.226,206867,4,Rock Music
0.802,Runtown,Kini Issue,440000,0.67200000000000004,6,27/12/1899,major,-0.0932,-1.08,0.0259,57.24,-0.0767,101.029,194952,4,Pop Music
0.589,Arik Einstein,◊ê◊î◊ë◊î ◊û◊û◊ë◊ò ◊®◊ê◊©◊ï◊ü,410000,0.44700000000000001,7,22/12/1899,major,-0.0316,-9.01,2.12e-05,62.3,-0.0153,103.586,200827,3,Rock Music
-5,Billy Strings,Away From The Mire,530000,0.59299999999999997,6,22/12/1899,minor,-0.0295,-5.84,0.00547,62.2,-0.0511,143.207,463653,4,Alt Music
0.503,Wolf Alice,Giant Peach,490000,0.81200000000000006,6,24/12/1899,minor,-0.0754,-0.000475,0.0639,119.1,-0.0136,140.902,275493,4,Rock Music
0.908,BlabberMouf,Put in Work,400000,0.60899999999999999,10,22/12/1899,minor,-0.278,-0.611,,63.2,-0.0625,94.99,212211,4,Hip Hop Music
0.544,The Rolling Stones,All The Rage,410000,0.876,7,27/12/1899,major,-0.0362,-0.176,0.665,56.3,-0.0907,133.026,251173,4,Rock Music
-5,Aviana,Oblivion,470000,0.98099999999999998,6,27/12/1899,major,-0.169,-0.000205,0.0334,84.4,-0.0194,116.259,248226,3,Metal Music
-5,The Replacements,Bastards of Young - 2008 Remaster,510000,0.91600000000000004,4,23/12/1899,major,-0.124,-0.0573,1.07e-06,83.4,-0.0391,143.101,218067,4,Rock Music
0.664,The Offspring,Original Prankster,630000,0.877,2,27/12/1899,major,-0.0334,-0.00542,2.95e-05,78.4,-0.0961,146.804,220947,4,Rock Music
0.541,Avenged Sevenfold,Bat Country,690000,0.96799999999999997,,27/12/1899,major,-0.0396,-0.00248,8.28e-06,92.3,-0.0505,125.04,311813,4,Rock Music
-5,The Verve,The Drugs Don't Work,640000,0.52000000000000002,,23/12/1899,major,-0.0261,-1.84,,65.4,-0.0177,77.437,304880,4,Rock Music
0.57,Hoobastank,Crawling In The Dark,660000,0.91500000000000004,6,27/12/1899,minor,-0.105,-0.00273,8.48e-05,67.8,-0.0676,93.54,175227,4,Metal Music
0.511,Death From Above 1979,Freeze Me,600000,0.72399999999999998,,26/12/1899,major,-0.0311,-0.00826,0.00019,73,-0.0536,130.029,198081,4,Alt Music
0.501,Opeth,Harvest,440000,0.68600000000000005,4,25/12/1899,minor,-0.0246,-0.405,0.014,58.46,-0.0218,62.509,361467,4,Metal Music
0.588,Chattanooga Trio,Jazzanooga,520000,0.049299999999999997,1,11/12/1899,major,-0.0355,-8.82,0.496,63.6,-0.0202,99.929,2.792833333,4,Instrumental Music
-5,The dB's,Black And White,350000,0.97099999999999997,1,25/12/1899,minor,-0.069,-0.00656,0.00565,53.64,-0.0734,174.192,189093,4,Rock Music
-5,Kendra Collins Band,Pure Imagination,510000,0.29199999999999998,8,15/12/1899,major,-0.0305,-8.65,0.778,61.5,-0.0175,139.348,5.2579,5,Instrumental Music
-5,Nectar,Birthday,240000,0.89600000000000002,4,28/12/1899,major,-0.0441,-0.000797,0.358,80,-0.0145,109.953,242116,4,Rock Music
0.805,SAULT,Why Why Why Why Why,590000,0.60999999999999999,9,25/12/1899,minor,-0.0357,-3.38,0.0616,61.2,-0.0686,114.762,238679,4,Indie Music
0.651,Mouth Culture,ihatesadsongs,340000,0.70999999999999996,11,27/12/1899,major,-0.0302,-0.406,1.12e-06,80.9,-0.0521,117.079,159000,4,Rock Music
-5,The Telescopes,The Perfect Needle,310000,0.56799999999999995,2,22/12/1899,major,-0.033,-0.000104,0.664,83.1,-0.0216,95.514,208040,4,Rock Music
-5,Alice In Chains,Check My Brain,590000,0.84499999999999997,10,28/12/1899,major,-0.0462,-3.28e-05,0.0533,122.3,-0.0304,113.989,237907,4,Metal Music
0.553,The All-American Rejects,"Swing, Swing",680000,0.71699999999999997,7,26/12/1899,major,-0.0318,-0.000648,0.128,53.85,-0.0318,127.947,233267,4,Rock Music
-5,Pillow Queens,Liffey,450000,0.77100000000000002,4,26/12/1899,major,-0.0456,-0.00142,0.00324,59.96,-0.0187,97.959,259218,4,Indie Music
-5,TOOL,Stinkfist,660000,0.72799999999999998,,25/12/1899,major,-0.0616,-0.00174,0.836,63.3,-0.0467,171.441,312120,4,Metal Music
0.58,Backstreet Boys,Everything But Mine,310000,0.91100000000000003,11,28/12/1899,minor,-0.0321,-0.0589,,82.7,-0.0597,129.908,4.11445,4,Pop Music
0.703,Inner Wave,Mushroom,510000,0.78100000000000003,4,26/12/1899,major,-0.0262,-2.62,0.544,65.5,-0.0845,100.909,166229,4,Indie Music
-5,Heaven Shall Burn,Thoughts and Prayers,380000,0.98599999999999999,-6,28/12/1899,major,-0.0953,-7.89e-05,0.783,83.8,-0.0161,162.782,298429,4,Metal Music
-5,Willie Dixon,The Little Red Rooster,350000,0.28999999999999998,4,13/12/1899,major,-0.0374,-5.54,0.178,78.3,-0.0727,122.589,215203,3,Blues
-5,Kings of Leon,The Bucket,580000,0.63700000000000001,,25/12/1899,major,-0.0336,-0.789,2.77e-05,71.5,-0.0175,140.034,175547,4,Rock Music
0.623,The Hives,Walk Idiot Walk,580000,0.94699999999999995,9,28/12/1899,major,-0.103,-0.0386,0.00575,108.2,-0.0684,146.318,211813,4,Rock Music
0.669,Arca,Watch,450000,0.73199999999999998,6,23/12/1899,minor,-0.244,-0.0308,,54.92,-0.0727,150.043,148577,4,Indie Music
0.656,Amitabh Bachchan,Rang Barse Bheege Chunarwali,370000,0.5,9,19/12/1899,major,-0.295,-8.49,,60,-0.0598,120.608,6.10445,4,Bollywood Music
-5,Christina Perri,A Thousand Years,680000,0.40699999999999997,10,24/12/1899,major,-0.0267,-3.12,0.000961,61,-0.0161,139.048,285120,3,Pop Music
-5,Strapping Young Lad,Love?,510000,0.96399999999999997,6,24/12/1899,minor,-0.169,-1.84e-05,0.146,100.2,-0.0232,142.536,293347,3,Metal Music
0.536,Julia Michaels,Love Is Weird,700000,0.40400000000000003,11,22/12/1899,minor,-0.0367,-6.19,,62.7,-0.0325,112.807,150394,4,Pop Music
-5,The Gathering,Strange Machines,430000,0.84999999999999998,,25/12/1899,major,-0.0489,-0.0223,0.00136,55.6,-0.0391,130.566,364693,4,Metal Music
0.695,Trushinitas,By the River,370000,0.29199999999999998,1,13/12/1899,major,-0.0614,-9.78,0.651,59.17,-0.0458,85.206,146270,4,Indie Music
-5,Idan Amedi,◊ñ◊ï◊õ◊® ◊õ◊û◊¢◊ò ◊î◊õ◊ú,390000,0.622,2,22/12/1899,minor,-0.0935,-6.37,,84.1,-0.0513,80.913,209817,3,Pop Music
0.596,Grimes,Violence - REZZ Remix,590000,0.66100000000000003,2,24/12/1899,minor,-0.0382,-0.713,0.817,70.9,-0.0124,99.951,195300,4,Rock Music
-5,Hundredth,Youth,430000,0.97799999999999998,8,27/12/1899,minor,-0.0846,-0.000293,0.465,57.63,-0.0356,89.986,210480,4,Alt Music
0.748,Sarah de Warren,Flow (Acoustic Version),410000,0.40999999999999998,7,23/12/1899,minor,-0.0307,-6.88,3e-05,61.4,-0.086,100.016,191000,4,Pop Music
-5,Michael Soriano Trio,Send In the Clowns,470000,0.23899999999999999,3,17/12/1899,major,-0.0341,-9.41,0.851,60.4,-0.0172,151.622,3.449383333,3,Instrumental Music
0.74,Just Geo,iBunk,80000,0.73299999999999998,,24/12/1899,major,-0.0427,-0.0349,0.485,60.6,-0.0643,140.012,182179,4,Hip Hop Music
-5,COUNTERFEIT.,Getting Over It,290000,0.98599999999999999,10,28/12/1899,minor,-0.14,-0.00288,,76.1,-0.0423,168.068,157694,4,Rock Music
0.543,Spin Doctors,Two Princes,710000,0.91200000000000003,7,21/12/1899,major,-0.0601,-0.0162,2.1e-06,55.65,-0.0836,103.731,256733,4,Pop Music
-5,Harlott,As We Breach,240000,0.95099999999999996,8,26/12/1899,major,-0.114,-0.000599,0.00864,79.8,-0.0122,100.093,292147,4,Metal Music
0.811,Biig Piig,Feels Right,650000,0.45200000000000001,7,23/12/1899,major,-0.115,-1.62,0.00305,62,-0.0556,121.058,199006,4,Indie Music
0.636,Asha Bhosle,Jeene Ke Bahane Lakhon Hain,270000,0.69199999999999995,3,20/12/1899,minor,-0.0351,-3.1,,59.79,-0.09,123.611,6.019783333,4,Bollywood Music
-5,Buffalo Fuzz,My Cosmic Love,230000,0.67900000000000005,2,25/12/1899,major,-0.0341,-0.0814,,63,-0.0229,79.081,285677,3,Metal Music
0.581,Slow Pulp,Steel Birds,390000,0.432,2,24/12/1899,major,-0.0262,-4.61,0.00127,59.72,-0.0253,140.062,203500,4,Rock Music
0.672,Nothing But Thieves,Sorry - Acoustic,520000,0.42899999999999999,8,24/12/1899,minor,-0.0298,-8.18,4.69e-06,70.5,-0.0481,127.912,214413,4,Rock Music
0.738,Coldplay,Magic,730000,0.48199999999999998,6,23/12/1899,minor,-0.0402,-0.266,0.621,60.6,-0.0352,93.457,285014,4,Rock Music
-5,Nicholas Payton,The Last Goodbye,,0.156,2,19/12/1899,major,-0.033,-9.6,0.904,57.75,-0.00664,159.618,5.423333333,3,Instrumental Music
0.517,DIAMANTE,Serves You Right,430000,0.79500000000000004,4,25/12/1899,minor,-0.0399,-0.031,,62.6,-0.0358,141.008,214321,4,Metal Music
-5,Lata Mangeshkar,Aji Rooth Kar Ab Kahan Jaiyega,120000,0.41299999999999998,3,25/12/1899,major,-0.0319,-9.85,0.288,67.4,-0.0654,125.296,5.0696,3,Bollywood Music
-5,Cut out Club,We Are the Ghosts,90000,0.84799999999999998,-6,25/12/1899,minor,-0.0503,-0.0381,1.39e-06,60.2,-0.0536,166.216,192493,4,Indie Music
-5,Emily Wolfe,Atta Blues,380000,0.53300000000000003,9,26/12/1899,major,-0.0292,-0.0279,0.0158,69.1,-0.0461,144.039,208173,4,Rock Music
0.742,Johnny Cosmic,Kingdom (with The Movement),470000,0.503,-6,23/12/1899,minor,-0.0621,-0.604,0.066,62,-0.0444,74.004,282323,4,Rock Music
0.555,Bon Jovi,Bad Medicine,690000,0.97299999999999998,9,28/12/1899,major,-0.035,-0.48,,58.53,-0.0805,118.642,316707,4,Rock Music
0.532,VVV [Trippin'you],Invierno Nuclear,370000,0.83599999999999997,9,24/12/1899,minor,-0.0359,-0.179,0.000772,58.73,-0.0184,139.997,274000,3,Indie Music
-5,The Record Company,I Wanna Get High,420000,0.54800000000000004,9,25/12/1899,minor,-0.0355,-0.213,0.0294,68.3,-0.0129,78.028,233077,4,Rock Music
-5,To Kill Achilles,fourpercent,360000,0.93100000000000005,1,22/12/1899,major,-0.167,-0.000216,1.94e-06,91.4,-0.0131,197.044,174004,4,Metal Music
0.567,Billy Branch,Nobody But You,240000,0.76500000000000001,10,25/12/1899,major,-0.0517,-2.82,3.82e-05,72,-0.0768,147.923,187187,4,Blues
0.814,◊ú◊ô◊ú ◊ê◊® ◊§◊ô ◊í'◊ô,◊§◊ß◊°◊° ◊ê◊ï◊™◊ô ◊ô◊ê ◊û◊†◊ô◊ê◊ß ◊¢◊ù ◊ë◊ô◊ò◊ï◊ü,90000,0.55700000000000005,3,22/12/1899,minor,-0.476,-1.32,,70.1,-0.0715,87.451,157889,4,Hip Hop Music
0.612,Culture Wars,Hunger,,0.76100000000000001,3,25/12/1899,minor,-0.0481,-0.979,0.108,61.1,-0.0531,154.042,200809,4,Rock Music
-5,The Offspring,Self Esteem,750000,0.86199999999999999,,24/12/1899,major,-0.0476,-0.204,,85.9,-0.0706,104.56,257827,4,Rock Music
0.622,Patti Smith,People Have the Power,510000,0.73699999999999999,2,22/12/1899,major,-0.0289,-0.349,4.6e-06,81.8,-0.0742,130.255,310400,4,Alt Music
0.596,Adi Rennert,◊°◊ô◊ò◊ï◊ê◊¶◊ô◊î,150000,0.48099999999999998,11,20/12/1899,minor,-0.0258,-8.29,0.00124,69.7,-0.0485,105.99,267560,4,Rock Music
0.639,Jordana,I Guess This is Life,410000,0.54400000000000004,,24/12/1899,major,-0.0318,-2.61,0.00567,61.4,-0.0324,92.018,211630,4,Alt Music
0.732,Shalom Hanoch,◊õ◊ì◊ô ◊ú◊ó◊ô◊ï◊™,180000,0.75700000000000001,,19/12/1899,major,-0.0413,-0.561,0.000251,74.4,-0.0916,102.233,374733,4,Rock Music
0.607,"Hank Williams, Jr.",All My Rowdy Friends Are Coming Over Tonight,490000,0.90400000000000003,2,24/12/1899,major,-0.0435,-1.3,,63.4,-0.0877,146.831,2.980666667,4,Country Music
0.604,Hanni El Khatib,You Rascal You,410000,0.66500000000000004,-6,24/12/1899,major,-0.305,-5.16,6.77e-06,57.66,-0.048,84.691,141093,4,Pop Music
-5,Bryan Adams,Heaven,760000,0.58899999999999997,9,24/12/1899,minor,-0.0267,-0.465,,62.2,-0.0335,140.059,243360,4,Rock Music
0.597,Prithviraj Kapoor,Agar Aisa Na Hua Toh Salim Tujhe Marne Nahin Dega - Dialogues,10000,0.31,2,19/12/1899,major,-0.0847,-9.79,,93.8,-0.0963,125.608,0.533916667,4,Bollywood Music
0.662,Jamiroquai,Virtual Insanity - Remastered,700000,0.94899999999999995,6,27/12/1899,major,-0.108,-1.28,,63.5,-0.0516,91.954,229360,4,Rock Music
0.515,Nadia Reid,All of My Love,330000,0.23899999999999999,1,18/12/1899,major,-0.0296,-7.14,9.13e-05,61.2,-0.027,115.72,247041,4,Alt Music
-5,Heretical Sect,The Depths of Weeping Infinity,180000,0.90200000000000002,7,27/12/1899,major,-0.0841,-2.28e-05,0.866,70,-0.00898,83.631,277383,4,Metal Music
-5,Kate Bush,Wuthering Heights,690000,0.39200000000000002,1,20/12/1899,major,-0.0312,-3.66,0.0452,62.4,-0.052,124.572,269067,4,Indie Music
0.61,Shlomo Artzi,◊õ◊®◊ò◊ô◊° ◊ú◊ú◊ï◊†◊î ◊§◊ê◊®◊ß,230000,0.40899999999999997,4,19/12/1899,major,-0.0306,-1.9,4.32e-05,74.4,-0.0561,122.549,454240,4,Rock Music
0.655,Jesse Cook,Canción Triste,490000,0.16500000000000001,1,15/12/1899,minor,-0.034,-9.54,0.926,59.41,-0.0494,138.02,5.03045,4,Instrumental Music
-5,False Advertising,You Won't Feel Love,60000,0.78300000000000003,2,23/12/1899,major,-0.0361,-0.000365,0.261,107.4,-0.0567,144.072,226587,4,Rock Music
-5,little hurricane,Sun Sets West,330000,0.69799999999999995,,25/12/1899,major,-0.0643,-1.71,3.73e-06,78.6,-0.0815,112.726,148800,3,Rock Music
-5,"Charles Gounod, Yo-Yo Ma",Ave Maria,590000,0.0195,,02/12/1899,major,-0.0445,-9.93,0.888,55.69,-0.014,81.616,2.721116667,3,Instrumental Music
0.622,Patti Smith,People Have the Power,510000,0.73699999999999999,2,22/12/1899,major,-0.0289,-0.349,4.6e-06,81.8,-0.0742,130.255,310400,4,Indie Music
0.76,Fun Lovin' Criminals,Scooby Snacks,570000,0.57699999999999996,2,24/12/1899,major,-0.0339,-0.139,0.0306,57.45,-0.0293,104.61,184000,4,Rock Music
